"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"University of Regensburg","2014","2237.2","10.1111/jcmm.12492",FALSE,"Wiley Open Access","Journal of Cellular and Molecular Medicine",NA,NA,NA,"http://epub.uni-regensburg.de/31362/","31362"
"University of Regensburg","2015","785.36","10.1155/2014/367251",FALSE,"Hindawi Publishing Corporation","Critical Care Research and Practice",NA,NA,NA,"http://epub.uni-regensburg.de/31363/","31363"
"University of Regensburg","2014","1292.85","10.1371/journal.pone.0114898",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/31365/","31365"
"University of Regensburg","2015","1435.02","10.1371/journal.pone.0117233",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/31368/","31368"
"University of Regensburg","2014","968.3","10.4172/2157-7595.1000168",FALSE,"OMICS Publishing Group","Yoga & Physical Therapy","2157-7595",NA,NA,"http://epub.uni-regensburg.de/31378/","31378"
"University of Regensburg","2014","1271.37","10.1371/journal.pone.0112316",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/31385/","31385"
"University of Regensburg","2014","4403","10.1038/ncomms6495",FALSE,"Nature Publishing Group","Nature Communications","2041-1723","cc_by_4",NA,"http://epub.uni-regensburg.de/31389/","31389"
"University of Regensburg","2015","1713.6","10.1088/1367-2630/16/12/123040",FALSE,"IOP Publishing","New Journal of Physics","1367-2630",NA,NA,"http://epub.uni-regensburg.de/31399/","31399"
"University of Regensburg","2014","1295.15","10.1371/journal.pone.0111792",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/31410/","31410"
"University of Regensburg","2014","1904","10.3389/fpls.2014.00076",FALSE,"Frontiers Media","Frontiers in Plant Science",NA,NA,NA,"http://epub.uni-regensburg.de/31411/","31411"
"University of Regensburg","2014","366.5","10.4103/2152-7806.141469",FALSE,"SNI","Surgeal Neurology International",NA,NA,"25317353","http://epub.uni-regensburg.de/31412/","31412"
"University of Regensburg","2014","950.49","10.1155/2014/386495",FALSE,"Hindawi Publishing Corporation","Parkinson’s Disease",NA,NA,NA,"http://epub.uni-regensburg.de/31413/","31413"
"University of Regensburg","2014","1162.39","10.3389/fpls.2014.00452",FALSE,"Frontiers","Frontiers in Plant Science",NA,NA,NA,"http://epub.uni-regensburg.de/31414/","31414"
"University of Regensburg","2015","1142.4","10.3389/fevo.2015.00019",FALSE,"Frontiers","Frontiers in Ecology and Evolution","2296-701X",NA,NA,"http://epub.uni-regensburg.de/31416/","31416"
"University of Regensburg","2015","1904","10.3389/fpsyg.2015.00231",FALSE,"Frontiers","Frontiers in Psychologie",NA,NA,NA,"http://epub.uni-regensburg.de/31417/","31417"
"University of Regensburg","2015","1606.5","10.1371/journal.pone.0118376",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/31419/","31419"
"University of Regensburg","2015","1123.68","10.1536/ihj.14-261",FALSE,"J-Stage","International Heart Journal",NA,NA,NA,"http://epub.uni-regensburg.de/31420/","31420"
"University of Regensburg","2014","1000.72","10.15406/jaccoa.2014.01.00035",FALSE,"Med Crave","Journal of Anesthesia & Critical Care: Open Access",NA,NA,NA,"http://epub.uni-regensburg.de/31422/","31422"
"University of Regensburg","2015","2085.34","10.1155/2015/302515",FALSE,"Hindawi","BioMed Research International",NA,NA,NA,"http://epub.uni-regensburg.de/31423/","31423"
"University of Regensburg","2014","1594.6","10.1186/s12886-015-0008-0",FALSE,"BioMed Central","BMC Ophthalmology",NA,NA,NA,"http://epub.uni-regensburg.de/31497/","31497"
"University of Regensburg","2014","1594.6","10.1186/s13075-015-0574-9",FALSE,"BioMed Central","Arthritis Research & Therapy","1478-6354",NA,NA,"http://epub.uni-regensburg.de/31499/","31499"
"University of Regensburg","2015","1606.5","10.1371/journal.pone.0119591",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/31501/","31501"
"University of Regensburg","2015","2000","10.1093/nar/gkv188",FALSE,"Oxford University Press","Nucleic Acids Research",NA,NA,NA,"http://epub.uni-regensburg.de/31505/","31505"
"University of Regensburg","2015","1457.81","10.1371/journal.pone.0120041",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/31506/","31506"
"University of Regensburg","2015","284.71","10.1155/2015/453657",FALSE,"Hindawi","Case Reports in Radiology",NA,NA,NA,"http://epub.uni-regensburg.de/31507/","31507"
"University of Regensburg","2015","1142.4","10.3389/fpsyg.2015.00400",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078",NA,NA,"http://epub.uni-regensburg.de/31525/","31525"
"University of Regensburg","2015","797.3","10.5772/60427",FALSE,"InTech",NA,NA,"cc_by",NA,"http://epub.uni-regensburg.de/31628/","31628"
"University of Regensburg","2014","1190",NA,FALSE,"BioMed Central","Journal of Experimental Orthopaedics",NA,NA,NA,"http://epub.uni-regensburg.de/31749/","31749"
"University of Regensburg","2013","1542.24","10.1186/s13019-014-0143-3",FALSE,"BioMed Central","Journal of Cardiothoracic Surgery",NA,NA,NA,"http://epub.uni-regensburg.de/31750/","31750"
"University of Regensburg","2015","2225.22","10.1155/2015/975808",FALSE,"Hindawi","BioMed Research International",NA,NA,NA,"http://epub.uni-regensburg.de/31757/","31757"
"University of Regensburg","2014","904.4","10.1186/s13104-015-1060-9",FALSE,"BioMed Central","BMC Research Notes",NA,NA,NA,"http://epub.uni-regensburg.de/31768/","31768"
"University of Regensburg","2014","1899.24","10.1186/s13643-015-0041-3",FALSE,"BioMed Central","Systematic Reviews",NA,NA,NA,"http://epub.uni-regensburg.de/31769/","31769"
"University of Regensburg","2015","1479.02","10.1371/journal.pone.0119489",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/31778/","31778"
"University of Regensburg","2015","1362.12","10.1371/journal.pone.0120863",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/31779/","31779"
"University of Regensburg","2015","1142.4","10.3389/fpls.2015.00246",FALSE,"Frontiers Media","Frontiers in Plant Science",NA,NA,NA,"http://epub.uni-regensburg.de/31780/","31780"
"University of Regensburg","2015","1904","10.3389/fpsyg.2015.00185",FALSE,"Frontiers Media","Frontiers in Psychologie",NA,NA,NA,"http://epub.uni-regensburg.de/31800/","31800"
"University of Regensburg","2015","2128.23","10.1155/2015/461090",FALSE,"Hindawi","BioMed Research International",NA,NA,NA,"http://epub.uni-regensburg.de/31804/","31804"
"University of Regensburg","2015","179.9","10.4103/2152-7806.154776",FALSE,"Medknow Publications","Surgical Neurology International",NA,NA,"25883850","http://epub.uni-regensburg.de/31835/","31835"
"University of Regensburg","2014","799.68","10.1186/s40493-015-0015-3",FALSE,"Springer","Journal of Trust Management","2196-064X",NA,NA,"http://epub.uni-regensburg.de/31848/","31848"
"University of Regensburg","2015","2391.91","10.1371/journal.pcbi.1004293",FALSE,"Public Library of Science","PLoS Computational Biology",NA,NA,NA,"http://epub.uni-regensburg.de/31890/","31890"
"University of Regensburg","2015","569.55","10.3390/genes6020299",FALSE,"MDPI","Genes","2073-4425",NA,NA,"http://epub.uni-regensburg.de/31952/","31952"
"University of Regensburg","2015","549.25","10.1155/2015/364967",FALSE,"Hindawi","Psyche",NA,NA,NA,"http://epub.uni-regensburg.de/31953/","31953"
"University of Regensburg","2015","1499.21","10.3389/fimmu.2015.00322",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,NA,"http://epub.uni-regensburg.de/31954/","31954"
"University of Regensburg","2015","1420.3","10.1371/journal.pone.0126636",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/31970/","31970"
"University of Regensburg","2015","1420.3","10.1371/journal.pone.0126057",FALSE,"Public Library of Science","PLoS ONE",NA,NA,"25978317","http://epub.uni-regensburg.de/31971/","31971"
"University of Regensburg","2015","1420.3","10.1371/journal.pone.0126596",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/31972/","31972"
"University of Regensburg","2015","1386.35","10.1038/srep11159",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/31976/","31976"
"University of Regensburg","2015","2130.52","10.1155/2015/191479",FALSE,"Hindawi","BioMed Research International","2314-6141 (Online), 2314-6133 (Print)",NA,NA,"http://epub.uni-regensburg.de/31978/","31978"
"University of Regensburg","2015","1541.45","10.3389/fmicb.2015.00706",FALSE,"Frontiers Media SA","Frontiers in Microbiology","1664-302X",NA,NA,"http://epub.uni-regensburg.de/32023/","32023"
"University of Regensburg","2015","1904","10.3389/fpsyg.2015.00984",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,NA,"http://epub.uni-regensburg.de/32097/","32097"
"University of Regensburg","2015","1904","10.3389/fnhum.2015.00416",FALSE,"Frontiers Media SA","Frontiers in Human Neuroscience","1662-5161",NA,NA,"http://epub.uni-regensburg.de/32098/","32098"
"University of Regensburg","2015","1559.3","10.3389/fpsyg.2015.01186",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078","cc_by_4",NA,"http://epub.uni-regensburg.de/32286/","32286"
"University of Regensburg","2015","1438.1","10.1371/journal.pone.0123737",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/32287/","32287"
"University of Regensburg","2015","2188.51","10.1155/2015/797416",FALSE,"Hindawi","BioMed Research International",NA,NA,NA,"http://epub.uni-regensburg.de/32293/","32293"
"University of Regensburg","2015","2698.71","10.1167/15.9.25",FALSE,"ARVO","Journal of Vision","1534-7362",NA,NA,"http://epub.uni-regensburg.de/32312/","32312"
"University of Regensburg","2015","1474.26","10.1371/journal.pone.0130408",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/32313/","32313"
"University of Regensburg","2015","1459.39","10.1371/journal.pone.0131023",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/32341/","32341"
"University of Regensburg","2015","2008.89","10.3389/fpsyg.2015.01296",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078",NA,NA,"http://epub.uni-regensburg.de/32348/","32348"
"University of Regensburg","2015","1071","10.1093/nar/gkv705",FALSE,"Oxford University Press","Nucleic Acids Research",NA,NA,NA,"http://epub.uni-regensburg.de/32360/","32360"
"University of Regensburg","2014","1523.2","10.1186/s12862-015-0383-4",FALSE,"BioMed Central","BMC Evolutionary Biology",NA,NA,NA,"http://epub.uni-regensburg.de/32400/","32400"
"University of Regensburg","2014","1594.6","10.1186/s12871-015-0094-9",FALSE,"BioMed Central","BMC Anesthesiology",NA,NA,NA,"http://epub.uni-regensburg.de/32401/","32401"
"University of Regensburg","2015","1820.7","10.1002/ece3.1611",FALSE,"Wiley Subscription","Ecology and Evolution",NA,NA,NA,"http://epub.uni-regensburg.de/32414/","32414"
"University of Regensburg","2015","757.34","10.4236/psych.2015.612145",FALSE,"Scientific Research Publishing","Psychology",NA,NA,NA,"http://epub.uni-regensburg.de/32416/","32416"
"University of Regensburg","2015","768.14","10.4236/jasmi.2015.52002",FALSE,"Scientific Research Publishing","Journal of Analytical Sciences, Methods and Instrumentation",NA,NA,NA,"http://epub.uni-regensburg.de/32438/","32438"
"University of Regensburg","2015","1449.52","10.1371/journal.pone.0135773",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/32440/","32440"
"University of Regensburg","2015","2201.5","10.1038/ncomms9274",FALSE,"Nature Publishing Group","Nature Communications",NA,NA,NA,"http://epub.uni-regensburg.de/32443/","32443"
"University of Regensburg","2015","2361.73","10.1371/journal.pgen.1005378",FALSE,"Public Library of Science","PLoS Genetic",NA,NA,NA,"http://epub.uni-regensburg.de/32444/","32444"
"University of Regensburg","2015","1495.77","10.3389/fnbeh.2015.00254",FALSE,"Frontiers Media","Frontiers in Behavioral Neuroscience",NA,NA,NA,"http://epub.uni-regensburg.de/32503/","32503"
"University of Regensburg","2014","1661.24","10.1186/s12859-015-0798-3",FALSE,"BioMed Central","BMC Bioinformatics","1471-2105",NA,NA,"http://epub.uni-regensburg.de/32812/","32812"
"University of Regensburg","2015","2000","10.1016/j.celrep.2015.09.068",FALSE,"Cell Press, Elsevier","Cell Rep (Cell Reports)","2211-1247","cc_by_nc_nd","26527002","http://epub.uni-regensburg.de/32813/","32813"
"University of Regensburg","2015","1502.13","10.3389/fncel.2015.00421",FALSE,"Frontiers Media","Frontiers in Cellular Neuroscience",NA,NA,NA,"http://epub.uni-regensburg.de/32920/","32920"
"University of Regensburg","2015","1423.06","10.1371/journal.pone.0140016",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/32921/","32921"
"University of Regensburg","2015","1456.22","10.1371/journal.pone.0139726",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/32922/","32922"
"University of Regensburg","2015","1456.22","10.1371/journal.pone.0139895",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/32923/","32923"
"University of Regensburg","2015","1660.62","10.1155/2015/652030",FALSE,"Hindawi","Computational and Mathematical Methods in Medicine",NA,NA,NA,"http://epub.uni-regensburg.de/32924/","32924"
"University of Regensburg","2016","1479.01","10.1371/journal.pone.0142932",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/32925/","32925"
"University of Regensburg","2015","1386.35","10.1038/srep15408",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/32964/","32964"
"University of Regensburg","2015","1764.44","10.3390/ijms161125935",FALSE,"MDPI","International Journal of Molecular Sciences",NA,NA,NA,"http://epub.uni-regensburg.de/32965/","32965"
"University of Regensburg","2015","1666","10.1016/j.ensci.2015.10.004",FALSE,"Elsevier","eNeurologicalSci",NA,NA,NA,"http://epub.uni-regensburg.de/32967/","32967"
"University of Regensburg","2015","1522.32","10.1371/journal.pone.0139866",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/32974/","32974"
"University of Regensburg","2015","1522.32","10.1371/journal.pone.0140613",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/32997/","32997"
"University of Regensburg","2015","1522.32","10.1371/journal.pone.0140683",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/32998/","32998"
"University of Regensburg","2015","1386.35","10.1038/srep14821",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/32999/","32999"
"University of Regensburg","2015","2139.68","10.3389/fpsyg.2016.00079",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078",NA,NA,"http://epub.uni-regensburg.de/33002/","33002"
"University of Regensburg","2015","1423.95","10.1371/journal.pone.0140076",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/33007/","33007"
"University of Regensburg","2015","1480.24","10.1371/journal.pone.0143768",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/33016/","33016"
"University of Regensburg","2015","1386.35","10.1038/srep18028",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/33019/","33019"
"University of Regensburg","2014","1523.2","10.1186/s12893-015-0033-1",FALSE,"BioMed Central","BMC Surgery",NA,NA,NA,"http://epub.uni-regensburg.de/33034/","33034"
"University of Regensburg","2014","1594.6","10.1186/s13075-015-0684-4",FALSE,"BioMed Central","Arthritis Research & Therapy",NA,NA,NA,"http://epub.uni-regensburg.de/33035/","33035"
"University of Regensburg","2016","1479.01","10.1371/journal.pone.0144699",FALSE,"Public Library of Science","PLoS One",NA,NA,NA,"http://epub.uni-regensburg.de/33037/","33037"
"University of Regensburg","2016","1479.01","10.1371/journal.pone.0143527",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/33038/","33038"
"University of Regensburg","2014","1527.96","10.1186/s12885-015-1573-6",FALSE,"BioMed Central","BMC Cancer",NA,NA,NA,"http://epub.uni-regensburg.de/33039/","33039"
"University of Regensburg","2014","1594.6","10.1186/s12935-015-0229-6",FALSE,"BioMed Central","Cancer Cell International",NA,NA,NA,"http://epub.uni-regensburg.de/33041/","33041"
"University of Regensburg","2014","1594.6","10.1186/s12871-015-0076-y",FALSE,"BioMed Central","BMC Anesthesiology",NA,NA,NA,"http://epub.uni-regensburg.de/33042/","33042"
"University of Regensburg","2014","1661.24","10.1186/s12880-015-0076-x",FALSE,"BioMed Central","BMC Medical Imaging",NA,NA,NA,"http://epub.uni-regensburg.de/33043/","33043"
"University of Regensburg","2014","2018.24","10.1186/s13075-015-0743-x",FALSE,"BioMed Central","Arthritis Research & Therapy",NA,NA,NA,"http://epub.uni-regensburg.de/33044/","33044"
"University of Regensburg","2014","1661.24","10.1186/s12877-015-0122-0",FALSE,"BioMed Central","BMC Geriatrics",NA,NA,NA,"http://epub.uni-regensburg.de/33045/","33045"
"University of Regensburg","2014","1661.24","10.1186/s13063-015-0972-y",FALSE,"BioMed Central","Trials",NA,NA,NA,"http://epub.uni-regensburg.de/33046/","33046"
"University of Regensburg","2015","1661.24","10.1186/s12891-015-0764-2",FALSE,"BioMed Central","BMC Musculoskeletal Disorders",NA,NA,NA,"http://epub.uni-regensburg.de/33047/","33047"
"University of Regensburg","2015","2018.24","10.1186/s13075-015-0845-5",FALSE,"BioMed Central","Arthritis Research & Therapy",NA,NA,NA,"http://epub.uni-regensburg.de/33048/","33048"
"University of Regensburg","2015","1661.24","10.1186/s12859-015-0807-6",FALSE,"BioMed Central","BMC Bioinformatics","1471-2105",NA,NA,"http://epub.uni-regensburg.de/33051/","33051"
"University of Regensburg","2015","1685.04","10.1186/s13019-015-0346-2",FALSE,"BioMed Central","Journal of Cardiothoracic Surgery",NA,NA,NA,"http://epub.uni-regensburg.de/33052/","33052"
"University of Regensburg","2015","1661.24","10.1186/s12871-015-0143-4",FALSE,"BioMed Central","BMC Anesthesiology",NA,NA,NA,"http://epub.uni-regensburg.de/33057/","33057"
"University of Regensburg","2015","1594.6","10.1186/s13075-015-0648-8",FALSE,"BioMed Central","Arthritis Research & Therapy",NA,NA,NA,"http://epub.uni-regensburg.de/33065/","33065"
"University of Regensburg","2016","2191.12","10.1155/2015/202965",FALSE,"Hindawi","BioMed Research International",NA,NA,NA,"http://epub.uni-regensburg.de/33192/","33192"
"University of Regensburg","2016","2487.93","10.4172/2155-6148.1000588",FALSE,"OMICS PUBLISHING GROUP/ACR","Journal of Anesthesia & Clinical Research","2155-6148",NA,NA,"http://epub.uni-regensburg.de/33257/","33257"
"University of Regensburg","2016","1563.91","10.3389/fncel.2016.00008",FALSE,"Frontiers Media","Frontiers in Cellular Neuroscience",NA,NA,NA,"http://epub.uni-regensburg.de/33259/","33259"
"University of Regensburg","2016","2010.67","10.3389/fpsyg.2016.00203",FALSE,"Frontiers Media","Frontiers in Psychology, Movement Science and Sport Psychology","1664-1078",NA,NA,"http://epub.uni-regensburg.de/33270/","33270"
"University of Regensburg","2016","1386.35","10.1038/srep31166",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/33298/","33298"
"University of Regensburg","2016","1634.11","10.1371/journal.pone.0146734",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/33300/","33300"
"University of Regensburg","2016","707.31","10.1159/000443695",FALSE,"Kagerer","Case Reports in Dermatology",NA,NA,NA,"http://epub.uni-regensburg.de/33331/","33331"
"University of Regensburg","2016","707.31","10.1159/000443950",FALSE,"Kagerer","Case Reports in Dermatology",NA,NA,NA,"http://epub.uni-regensburg.de/33332/","33332"
"University of Regensburg","2016","1487.5","10.2340/00015555-2322",FALSE,"Society for Publication of Acta Dermato-Venereologica","Acta Dermato Venereologica","0001-5555",NA,NA,"http://epub.uni-regensburg.de/33333/","33333"
"University of Regensburg","2016","2380","10.1016/j.celrep.2015.11.005",FALSE,"Elsevier","Cell Reports",NA,NA,NA,"http://epub.uni-regensburg.de/33376/","33376"
"University of Regensburg","2016","1934.62","10.1371/journal.pgen.1005836",FALSE,"Public Library of Science","PLoS Genetics",NA,NA,NA,"http://epub.uni-regensburg.de/33442/","33442"
"University of Regensburg","2016","1934.62","10.1371/journal.pone.0147736",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/33444/","33444"
"University of Regensburg","2016","1386.35","10.1038/srep22007",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/33458/","33458"
"University of Regensburg","2015","1661.24","10.1186/s12862-015-0565-0",FALSE,"Springer","BMC Evolutionary Biology",NA,NA,NA,"http://epub.uni-regensburg.de/33498/","33498"
"University of Regensburg","2015","1899.24","10.1186/s13643-016-0202-z",FALSE,"Springer","Systematic Reviews",NA,NA,NA,"http://epub.uni-regensburg.de/33508/","33508"
"University of Regensburg","2015","1661.24","10.1186/s12913-016-1289-6",FALSE,"Springer","BMC Health Services Research",NA,NA,NA,"http://epub.uni-regensburg.de/33535/","33535"
"University of Regensburg","2015","1661.24","10.1186/s12864-015-2360-0",FALSE,"Springer","BMC Genomics",NA,NA,NA,"http://epub.uni-regensburg.de/33537/","33537"
"University of Regensburg","2015","1661.24","10.1186/s12955-016-0407-9",FALSE,"Springer","Health and Quality of Life Outcomes",NA,NA,NA,"http://epub.uni-regensburg.de/33538/","33538"
"University of Regensburg","2015","1661.24","10.1186/s13014-016-0603-0",FALSE,"Springer","Radiation Oncology",NA,NA,NA,"http://epub.uni-regensburg.de/33539/","33539"
"University of Regensburg","2016","1386.35","10.1038/srep22672",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/33541/","33541"
"University of Regensburg","2016","1971.4","10.1371/journal.pone.0151312",FALSE,"Public Library of Science","PLoS ONE","1932-6203",NA,NA,"http://epub.uni-regensburg.de/33553/","33553"
"University of Regensburg","2016","1386.35","10.1038/srep22302",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/33584/","33584"
"University of Regensburg","2016","2064.46","10.3389/fpsyg.2016.00268",FALSE,"Frontiers Media SA","Frontiers in Psychology",NA,NA,NA,"http://epub.uni-regensburg.de/33587/","33587"
"University of Regensburg","2016","2140.32","10.1097/gox.0000000000000555",FALSE,"Wolters Kluwer","Plastic and Reconstructive Surgery Global Open",NA,NA,NA,"http://epub.uni-regensburg.de/33589/","33589"
"University of Regensburg","2016","1627.98","10.1371/journal.pone.0149720",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/33590/","33590"
"University of Regensburg","2016","1578.3","10.1371/journal.pone.0149293",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/33594/","33594"
"University of Regensburg","2016","739.13",NA,FALSE,"BIO ACCENT","BAOJ Chemistry",NA,NA,NA,"http://epub.uni-regensburg.de/33598/","33598"
"University of Regensburg","2016","1971.4","10.1371/journal.pgen.1005952",FALSE,"Public Library of Science","PLoS Genetics",NA,NA,NA,"http://epub.uni-regensburg.de/33626/","33626"
"University of Regensburg","2016","1601.3","10.1371/journal.pone.0152754",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/33762/","33762"
"University of Regensburg","2016","1426.86","10.1371/journal.pone.0155999",FALSE,"Public Library of Science (PLoS)","PLoS One","1932-6203",NA,"27248690","http://epub.uni-regensburg.de/33870/","33870"
"University of Regensburg","2016","2073.94","10.1097/gox.0000000000000702",FALSE,"Wolters Kluwer","Plastic and Reconstructive Surgery - Global Open","2169-7574",NA,NA,"http://epub.uni-regensburg.de/33903/","33903"
"University of Regensburg","2016","1953.98","10.1002/brb3.485",FALSE,"Wiley Online Library","Brain and Behavior",NA,NA,NA,"http://epub.uni-regensburg.de/33904/","33904"
"University of Regensburg","2016","1386.35","10.1038/srep28187",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/33905/","33905"
"University of Regensburg","2016","1922.93","10.3389/fphar.2016.00195",FALSE,"Frontiers Media SA","Frontiers in Pharmacology",NA,NA,NA,"http://epub.uni-regensburg.de/33933/","33933"
"University of Regensburg","2016","2000","10.1002/open.201600037",FALSE,"Wiley Online Library","Chemistry Open",NA,"cc_by_4",NA,"http://epub.uni-regensburg.de/33934/","33934"
"University of Regensburg","2016","1884.96","10.2147/opth.s101050",FALSE,"Dovepress","Clinical Ophthalmology",NA,NA,NA,"http://epub.uni-regensburg.de/33935/","33935"
"University of Regensburg","2016","2000","10.18632/oncotarget.9206",FALSE,"Impact Journals","Oncotarget","1949-2553",NA,NA,"http://epub.uni-regensburg.de/33939/","33939"
"University of Regensburg","2016","2235.61","10.3389/fmicb.2016.00929",FALSE,"Frontiers Media SA","Frontiers in Microbiology",NA,NA,NA,"http://epub.uni-regensburg.de/33941/","33941"
"University of Regensburg","2016","2113.87","10.1155/2016/9262909",FALSE,"Hindawi","BioMed Research International",NA,NA,NA,"http://epub.uni-regensburg.de/33942/","33942"
"University of Regensburg","2016","2000","10.1159/000443691",FALSE,"Kagerer","Obesity Facts",NA,NA,"27241125","http://epub.uni-regensburg.de/33943/","33943"
"University of Regensburg","2016","1899.24","10.1186/s40168-016-0175-0",FALSE,"BioMed Central","Microbiome","2049-2618 (online)",NA,"27329048","http://epub.uni-regensburg.de/33954/","33954"
"University of Regensburg","2016","4403","10.1038/ncomms12126",FALSE,"Nature Publishing Group","Nature Communications",NA,NA,NA,"http://epub.uni-regensburg.de/34042/","34042"
"University of Regensburg","2015","1661.24","10.1186/s12867-016-0063-y",FALSE,"BioMed Central","BMC Molecular Biology",NA,NA,NA,"http://epub.uni-regensburg.de/34167/","34167"
"University of Regensburg","2015","1899.24","10.1186/s12974-016-0548-0",FALSE,"BioMed Central","Jornal of Neuroinflammation",NA,NA,NA,"http://epub.uni-regensburg.de/34168/","34168"
"University of Regensburg","2016","2003.96","10.1186/s12966-016-0386-6",FALSE,"BioMed Central","International Journal of Behavioral Nutrition and Physical Activity",NA,NA,NA,"http://epub.uni-regensburg.de/34170/","34170"
"University of Regensburg","2015","1661.24","10.1186/s12862-016-0711-3",FALSE,"BioMed Central","BMC Evolutionary Biology",NA,NA,NA,"http://epub.uni-regensburg.de/34172/","34172"
"University of Regensburg","2015","1661.24","10.1186/s12913-016-1468-5",FALSE,"BioMed Central","BMC Health Services Research",NA,NA,NA,"http://epub.uni-regensburg.de/34185/","34185"
"University of Regensburg","2015","1661.24","10.1186/s13005-016-0122-0",FALSE,"BioMed Central","Head & Face Medicine",NA,NA,NA,"http://epub.uni-regensburg.de/34186/","34186"
"University of Regensburg","2016","4403","10.1038/ncomms12413",FALSE,"Nature Publishing Group","nature Communications",NA,NA,NA,"http://epub.uni-regensburg.de/34187/","34187"
"University of Regensburg","2016","2161.17","10.1097/gox.0000000000000697",FALSE,"Wolters Kluwer","Plastic and Reconstructive Surgery Global Open","2169-7574",NA,NA,"http://epub.uni-regensburg.de/34188/","34188"
"University of Regensburg","2016","1386.35","10.1038/srep28419",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/34399/","34399"
"University of Regensburg","2016","1882.78","10.1536/ihj.15-403",FALSE,"J-STAGE","International Heart Journal","1349-3299, 1349-2365",NA,NA,"http://epub.uni-regensburg.de/34404/","34404"
